task_number, question_number, questionnaire_name, question_name, question_response, attempt, study_name, session_id
4,68,pretest,hines_r,-1,1,alexandersanchez.exemplars1,14046738
4,69,pretest,foxx1rt,3492,1,alexandersanchez.exemplars1,14046738
4,69,pretest,foxx1,2,1,alexandersanchez.exemplars1,14046738
4,70,pretest,ck1rt,3123,1,alexandersanchez.exemplars1,14046738
4,70,pretest,ck1,2,1,alexandersanchez.exemplars1,14046738
4,71,pretest,capone1rt,5226,1,alexandersanchez.exemplars1,14046738
4,71,pretest,capone1,1,1,alexandersanchez.exemplars1,14046738
4,72,pretest,capone_rrt,2242,1,alexandersanchez.exemplars1,14046738
4,72,pretest,capone_r,-6,1,alexandersanchez.exemplars1,14046738
7,73,exp,thermoWhite,-2,1,alexandersanchez.exemplars1,14046738
7,73,exp,thermoWhitert,7929,1,alexandersanchez.exemplars1,14046738
7,74,exp,thermoBlack,-4,1,alexandersanchez.exemplars1,14046738
7,74,exp,thermoBlackrt,3550,1,alexandersanchez.exemplars1,14046738
12,1000,race_iat,block3Cond,"White Names/Pleasant Words,Black Names/Unpleasant Words",1,alexandersanchez.exemplars1,14046738
12,1001,race_iat,feedback,Your responses suggested a moderate automatic association of Pleasant Words with White Names and Unpleasant Words with Black Names.,1,alexandersanchez.exemplars1,14046738
12,1002,race_iat,d,-0.59,1,alexandersanchez.exemplars1,14046738
1,0,consent,userconsent,FALSE,1,alexandersanchez.exemplars1,14046747
1,0,consent,userconsentrt,9887,1,alexandersanchez.exemplars1,14046747
1,0,consent,userconsentrt,7142,1,alexandersanchez.exemplars1,14046762
1,0,consent,userconsent,TRUE,1,alexandersanchez.exemplars1,14046762
2,1,realstart,commit,I will complete this study with my full attention.,1,alexandersanchez.exemplars1,14046762
2,1,realstart,commitrt,24173,1,alexandersanchez.exemplars1,14046762
4,2,pretest,dillinger1,1,1,alexandersanchez.exemplars1,14046762
4,2,pretest,dillinger1rt,4870,1,alexandersanchez.exemplars1,14046762
4,3,pretest,dillinger,-60,1,alexandersanchez.exemplars1,14046762
4,3,pretest,dillingerrt,6440,1,alexandersanchez.exemplars1,14046762
4,4,pretest,wonder1rt,3840,1,alexandersanchez.exemplars1,14046762
4,4,pretest,wonder1,1,1,alexandersanchez.exemplars1,14046762
4,5,pretest,wonder_rrt,2974,1,alexandersanchez.exemplars1,14046762
4,5,pretest,wonder_r,77,1,alexandersanchez.exemplars1,14046762
4,6,pretest,weinstein1rt,4850,1,alexandersanchez.exemplars1,14046762
4,6,pretest,weinstein1,1,1,alexandersanchez.exemplars1,14046762
4,7,pretest,weinstein_rrt,3935,1,alexandersanchez.exemplars1,14046762
4,7,pretest,weinstein_r,-68,1,alexandersanchez.exemplars1,14046762
4,8,pretest,powell1rt,2994,1,alexandersanchez.exemplars1,14046762
4,8,pretest,powell1,1,1,alexandersanchez.exemplars1,14046762
4,9,pretest,powell_rrt,2874,1,alexandersanchez.exemplars1,14046762
4,9,pretest,powell_r,81,1,alexandersanchez.exemplars1,14046762
4,10,pretest,oswald1rt,3033,1,alexandersanchez.exemplars1,14046762
4,10,pretest,oswald1,1,1,alexandersanchez.exemplars1,14046762
4,11,pretest,oswald_rrt,2760,1,alexandersanchez.exemplars1,14046762
4,11,pretest,oswald_r,-90,1,alexandersanchez.exemplars1,14046762
4,12,pretest,foxx1rt,2738,1,alexandersanchez.exemplars1,14046762
4,12,pretest,foxx1,1,1,alexandersanchez.exemplars1,14046762
4,13,pretest,foxx_rrt,3137,1,alexandersanchez.exemplars1,14046762
4,13,pretest,foxx_r,10,1,alexandersanchez.exemplars1,14046762
4,14,pretest,stern1rt,2706,1,alexandersanchez.exemplars1,14046762
4,14,pretest,stern1,1,1,alexandersanchez.exemplars1,14046762
4,15,pretest,stern_rrt,2570,1,alexandersanchez.exemplars1,14046762
4,15,pretest,stern_r,-29,1,alexandersanchez.exemplars1,14046762
4,16,pretest,rock1rt,2707,1,alexandersanchez.exemplars1,14046762
4,16,pretest,rock1,1,1,alexandersanchez.exemplars1,14046762
4,17,pretest,rock_rrt,2464,1,alexandersanchez.exemplars1,14046762
4,17,pretest,rock_r,-1,1,alexandersanchez.exemplars1,14046762
4,18,pretest,murphy1rt,2764,1,alexandersanchez.exemplars1,14046762
4,18,pretest,murphy1,1,1,alexandersanchez.exemplars1,14046762
4,19,pretest,murphy_rrt,4426,1,alexandersanchez.exemplars1,14046762
4,19,pretest,murphy_r,1,1,alexandersanchez.exemplars1,14046762
4,20,pretest,cosby1rt,2817,1,alexandersanchez.exemplars1,14046762
4,20,pretest,cosby1,1,1,alexandersanchez.exemplars1,14046762
4,21,pretest,cosby_rrt,1826,1,alexandersanchez.exemplars1,14046762
4,21,pretest,cosby_r,79,1,alexandersanchez.exemplars1,14046762
4,22,pretest,shkreli1rt,3835,1,alexandersanchez.exemplars1,14046762
4,22,pretest,shkreli1,2,1,alexandersanchez.exemplars1,14046762
4,23,pretest,dahmer1rt,2835,1,alexandersanchez.exemplars1,14046762
4,23,pretest,dahmer1,1,1,alexandersanchez.exemplars1,14046762
4,24,pretest,dahmer_rrt,2399,1,alexandersanchez.exemplars1,14046762
4,24,pretest,dahmer_r,-77,1,alexandersanchez.exemplars1,14046762
4,25,pretest,kaczynski1,1,1,alexandersanchez.exemplars1,14046762
4,25,pretest,kaczynski1rt,3715,1,alexandersanchez.exemplars1,14046762
4,26,pretest,kaczynski_r,-81,1,alexandersanchez.exemplars1,14046762
4,26,pretest,kaczynski_rrt,2089,1,alexandersanchez.exemplars1,14046762
4,27,pretest,freeman1rt,3124,1,alexandersanchez.exemplars1,14046762
4,27,pretest,freeman1,1,1,alexandersanchez.exemplars1,14046762
4,28,pretest,freeman_r,81,1,alexandersanchez.exemplars1,14046762
4,28,pretest,freeman_rrt,2118,1,alexandersanchez.exemplars1,14046762
4,29,pretest,madoff1rt,3116,1,alexandersanchez.exemplars1,14046762
4,29,pretest,madoff1,1,1,alexandersanchez.exemplars1,14046762
4,30,pretest,madoff_rrt,3248,1,alexandersanchez.exemplars1,14046762
4,30,pretest,madoff_r,-15,1,alexandersanchez.exemplars1,14046762
4,31,pretest,samuel1rt,2971,1,alexandersanchez.exemplars1,14046762
4,31,pretest,samuel1,1,1,alexandersanchez.exemplars1,14046762
4,32,pretest,samuel_rrt,2449,1,alexandersanchez.exemplars1,14046762
4,32,pretest,samuel_r,41,1,alexandersanchez.exemplars1,14046762
4,33,pretest,mlk1rt,2436,1,alexandersanchez.exemplars1,14046762
4,33,pretest,mlk1,1,1,alexandersanchez.exemplars1,14046762
4,34,pretest,mlk_rrt,2161,1,alexandersanchez.exemplars1,14046762
4,34,pretest,mlk_r,81,1,alexandersanchez.exemplars1,14046762
4,35,pretest,denzel1rt,2508,1,alexandersanchez.exemplars1,14046762
4,35,pretest,denzel1,1,1,alexandersanchez.exemplars1,14046762
4,36,pretest,denzel_rrt,2763,1,alexandersanchez.exemplars1,14046762
4,36,pretest,denzel_r,80,1,alexandersanchez.exemplars1,14046762
4,37,pretest,woods1rt,2534,1,alexandersanchez.exemplars1,14046762
4,37,pretest,woods1,1,1,alexandersanchez.exemplars1,14046762
4,38,pretest,woods_rrt,1925,1,alexandersanchez.exemplars1,14046762
4,38,pretest,woods_r,49,1,alexandersanchez.exemplars1,14046762
4,39,pretest,nichols1rt,5155,1,alexandersanchez.exemplars1,14046762
4,39,pretest,nichols1,2,1,alexandersanchez.exemplars1,14046762
4,40,pretest,bundy1rt,3035,1,alexandersanchez.exemplars1,14046762
4,40,pretest,bundy1,1,1,alexandersanchez.exemplars1,14046762
4,41,pretest,bundy_rrt,2481,1,alexandersanchez.exemplars1,14046762
4,41,pretest,bundy_r,-90,1,alexandersanchez.exemplars1,14046762
4,42,pretest,bezos1rt,3748,1,alexandersanchez.exemplars1,14046762
4,42,pretest,bezos1,1,1,alexandersanchez.exemplars1,14046762
4,43,pretest,bezos_r,-19,1,alexandersanchez.exemplars1,14046762
4,43,pretest,bezos_rrt,2073,1,alexandersanchez.exemplars1,14046762
4,44,pretest,hines1rt,2956,1,alexandersanchez.exemplars1,14046762
4,44,pretest,hines1,1,1,alexandersanchez.exemplars1,14046762
4,45,pretest,hines_rrt,1680,1,alexandersanchez.exemplars1,14046762
4,45,pretest,hines_r,85,1,alexandersanchez.exemplars1,14046762
4,46,pretest,perry1rt,2618,1,alexandersanchez.exemplars1,14046762
4,46,pretest,perry1,1,1,alexandersanchez.exemplars1,14046762
4,47,pretest,perry_rrt,2192,1,alexandersanchez.exemplars1,14046762
4,47,pretest,perry_r,77,1,alexandersanchez.exemplars1,14046762
4,48,pretest,smith1rt,2599,1,alexandersanchez.exemplars1,14046762
4,48,pretest,smith1,1,1,alexandersanchez.exemplars1,14046762
4,49,pretest,smith_rrt,2099,1,alexandersanchez.exemplars1,14046762
4,49,pretest,smith_r,74,1,alexandersanchez.exemplars1,14046762
4,50,pretest,ck1rt,7092,1,alexandersanchez.exemplars1,14046762
4,50,pretest,ck1,1,1,alexandersanchez.exemplars1,14046762
4,51,pretest,ck_rrt,2463,1,alexandersanchez.exemplars1,14046762
4,51,pretest,ck_r,-19,1,alexandersanchez.exemplars1,14046762
4,52,pretest,manson1rt,2492,1,alexandersanchez.exemplars1,14046762
4,52,pretest,manson1,1,1,alexandersanchez.exemplars1,14046762
4,53,pretest,manson_rrt,2642,1,alexandersanchez.exemplars1,14046762
4,53,pretest,manson_r,-87,1,alexandersanchez.exemplars1,14046762
4,54,pretest,harvey1rt,2930,1,alexandersanchez.exemplars1,14046762
4,54,pretest,harvey1,1,1,alexandersanchez.exemplars1,14046762
4,55,pretest,harvey_rrt,1953,1,alexandersanchez.exemplars1,14046762
4,55,pretest,harvey_r,39,1,alexandersanchez.exemplars1,14046762
4,56,pretest,capone1rt,2595,1,alexandersanchez.exemplars1,14046762
4,56,pretest,capone1,1,1,alexandersanchez.exemplars1,14046762
4,57,pretest,capone_rrt,3971,1,alexandersanchez.exemplars1,14046762
4,57,pretest,capone_r,-63,1,alexandersanchez.exemplars1,14046762
4,58,pretest,baldwin1rt,2586,1,alexandersanchez.exemplars1,14046762
4,58,pretest,baldwin1,1,1,alexandersanchez.exemplars1,14046762
4,59,pretest,baldwin_rrt,2137,1,alexandersanchez.exemplars1,14046762
4,59,pretest,baldwin_r,-24,1,alexandersanchez.exemplars1,14046762
4,60,pretest,gotti1rt,2835,1,alexandersanchez.exemplars1,14046762
4,60,pretest,gotti1,1,1,alexandersanchez.exemplars1,14046762
4,61,pretest,gotti_rrt,4442,1,alexandersanchez.exemplars1,14046762
4,61,pretest,gotti_r,-63,1,alexandersanchez.exemplars1,14046762
4,62,pretest,lewis1rt,2682,1,alexandersanchez.exemplars1,14046762
4,62,pretest,lewis1,1,1,alexandersanchez.exemplars1,14046762
4,63,pretest,lewis_rrt,1800,1,alexandersanchez.exemplars1,14046762
4,63,pretest,lewis_r,83,1,alexandersanchez.exemplars1,14046762
4,64,pretest,mj1rt,2428,1,alexandersanchez.exemplars1,14046762
4,64,pretest,mj1,1,1,alexandersanchez.exemplars1,14046762
4,65,pretest,mj_rrt,1897,1,alexandersanchez.exemplars1,14046762
4,65,pretest,mj_r,38,1,alexandersanchez.exemplars1,14046762
4,66,pretest,jackson1rt,2115,1,alexandersanchez.exemplars1,14046762
4,66,pretest,jackson1,1,1,alexandersanchez.exemplars1,14046762
4,67,pretest,jackson_rrt,4546,1,alexandersanchez.exemplars1,14046762
4,67,pretest,jackson_r,-11,1,alexandersanchez.exemplars1,14046762
4,68,pretest,sheen1rt,2380,1,alexandersanchez.exemplars1,14046762
4,68,pretest,sheen1,1,1,alexandersanchez.exemplars1,14046762
4,69,pretest,sheen_rrt,2078,1,alexandersanchez.exemplars1,14046762
4,69,pretest,sheen_r,-46,1,alexandersanchez.exemplars1,14046762
4,70,pretest,mcveigh1rt,2925,1,alexandersanchez.exemplars1,14046762
4,70,pretest,mcveigh1,1,1,alexandersanchez.exemplars1,14046762
4,71,pretest,mcveigh_rrt,3249,1,alexandersanchez.exemplars1,14046762
4,71,pretest,mcveigh_r,-93,1,alexandersanchez.exemplars1,14046762
4,72,pretest,bryant1rt,3107,1,alexandersanchez.exemplars1,14046762
4,72,pretest,bryant1,1,1,alexandersanchez.exemplars1,14046762
4,73,pretest,bryant_rrt,1847,1,alexandersanchez.exemplars1,14046762
4,73,pretest,bryant_r,37,1,alexandersanchez.exemplars1,14046762
4,74,pretest,ali1rt,2451,1,alexandersanchez.exemplars1,14046762
4,74,pretest,ali1,1,1,alexandersanchez.exemplars1,14046762
4,75,pretest,ali_rrt,2041,1,alexandersanchez.exemplars1,14046762
4,75,pretest,ali_r,-1,1,alexandersanchez.exemplars1,14046762
4,76,pretest,epstein1rt,2853,1,alexandersanchez.exemplars1,14046762
4,76,pretest,epstein1,1,1,alexandersanchez.exemplars1,14046762
4,77,pretest,epstein_rrt,2558,1,alexandersanchez.exemplars1,14046762
4,77,pretest,epstein_r,-83,1,alexandersanchez.exemplars1,14046762
4,78,pretest,lauer1rt,2516,1,alexandersanchez.exemplars1,14046762
4,78,pretest,lauer1,1,1,alexandersanchez.exemplars1,14046762
4,79,pretest,lauer_rrt,1810,1,alexandersanchez.exemplars1,14046762
4,79,pretest,lauer_r,61,1,alexandersanchez.exemplars1,14046762
7,80,exp,thermoWhitert,7081,1,alexandersanchez.exemplars1,14046762
7,80,exp,thermoWhite,-3,1,alexandersanchez.exemplars1,14046762
7,81,exp,thermoBlackrt,2929,1,alexandersanchez.exemplars1,14046762
7,81,exp,thermoBlack,-2,1,alexandersanchez.exemplars1,14046762
12,1000,race_iat,block3Cond,"Black Names/Pleasant Words,White Names/Unpleasant Words",1,alexandersanchez.exemplars1,14046762
12,1001,race_iat,feedback,Your responses suggested a moderate automatic association of Pleasant Words with White Names and Unpleasant Words with Black Names.,1,alexandersanchez.exemplars1,14046762
12,1002,race_iat,d,-0.39,1,alexandersanchez.exemplars1,14046762
1,0,consent,userconsent,TRUE,1,alexandersanchez.exemplars1,14046772
1,0,consent,userconsentrt,27710,1,alexandersanchez.exemplars1,14046772
2,1,realstart,commit,I will complete this study with my full attention.,1,alexandersanchez.exemplars1,14046772
2,1,realstart,commitrt,75552,1,alexandersanchez.exemplars1,14046772
4,2,pretest,denzel1rt,7231,1,alexandersanchez.exemplars1,14046772
4,2,pretest,denzel1,1,1,alexandersanchez.exemplars1,14046772
4,3,pretest,denzel_rrt,8073,1,alexandersanchez.exemplars1,14046772
4,3,pretest,denzel_r,-1,1,alexandersanchez.exemplars1,14046772
4,4,pretest,mcveigh1rt,15363,1,alexandersanchez.exemplars1,14046772
4,4,pretest,mcveigh1,1,1,alexandersanchez.exemplars1,14046772
4,5,pretest,mcveigh_rrt,9970,1,alexandersanchez.exemplars1,14046772
4,5,pretest,mcveigh_r,-82,1,alexandersanchez.exemplars1,14046772
4,6,pretest,weinstein1rt,5233,1,alexandersanchez.exemplars1,14046772
4,6,pretest,weinstein1,1,1,alexandersanchez.exemplars1,14046772
4,7,pretest,weinstein_rrt,11211,1,alexandersanchez.exemplars1,14046772
4,7,pretest,weinstein_r,-89,1,alexandersanchez.exemplars1,14046772
4,8,pretest,samuel1rt,5901,1,alexandersanchez.exemplars1,14046772
4,8,pretest,samuel1,1,1,alexandersanchez.exemplars1,14046772
4,9,pretest,samuel_rrt,13826,1,alexandersanchez.exemplars1,14046772
4,9,pretest,samuel_r,5,1,alexandersanchez.exemplars1,14046772
4,10,pretest,epstein1rt,5389,1,alexandersanchez.exemplars1,14046772
4,10,pretest,epstein1,1,1,alexandersanchez.exemplars1,14046772
4,11,pretest,epstein_rrt,3604,1,alexandersanchez.exemplars1,14046772
4,11,pretest,epstein_r,-84,1,alexandersanchez.exemplars1,14046772
4,12,pretest,powell1rt,4517,1,alexandersanchez.exemplars1,14046772
4,12,pretest,powell1,1,1,alexandersanchez.exemplars1,14046772
4,13,pretest,powell_rrt,4860,1,alexandersanchez.exemplars1,14046772
4,13,pretest,powell_r,21,1,alexandersanchez.exemplars1,14046772
4,14,pretest,bundy1rt,4206,1,alexandersanchez.exemplars1,14046772
4,14,pretest,bundy1,1,1,alexandersanchez.exemplars1,14046772
4,15,pretest,bundy_rrt,2865,1,alexandersanchez.exemplars1,14046772
4,15,pretest,bundy_r,-91,1,alexandersanchez.exemplars1,14046772
4,16,pretest,dahmer1,1,1,alexandersanchez.exemplars1,14046772
4,16,pretest,dahmer1rt,4671,1,alexandersanchez.exemplars1,14046772
4,17,pretest,dahmer_rrt,3225,1,alexandersanchez.exemplars1,14046772
4,17,pretest,dahmer_r,-81,1,alexandersanchez.exemplars1,14046772
4,18,pretest,hines1rt,7461,1,alexandersanchez.exemplars1,14046772
4,18,pretest,hines1,1,1,alexandersanchez.exemplars1,14046772
4,19,pretest,hines_rrt,3601,1,alexandersanchez.exemplars1,14046772
4,19,pretest,hines_r,-12,1,alexandersanchez.exemplars1,14046772
4,20,pretest,freeman1rt,4050,1,alexandersanchez.exemplars1,14046772
4,20,pretest,freeman1,1,1,alexandersanchez.exemplars1,14046772
4,21,pretest,freeman_rrt,3990,1,alexandersanchez.exemplars1,14046772
4,21,pretest,freeman_r,61,1,alexandersanchez.exemplars1,14046772
4,22,pretest,capone1rt,4275,1,alexandersanchez.exemplars1,14046772
4,22,pretest,capone1,1,1,alexandersanchez.exemplars1,14046772
4,23,pretest,capone_rrt,3302,1,alexandersanchez.exemplars1,14046772
4,23,pretest,capone_r,-49,1,alexandersanchez.exemplars1,14046772
4,24,pretest,ali1rt,3316,1,alexandersanchez.exemplars1,14046772
4,24,pretest,ali1,1,1,alexandersanchez.exemplars1,14046772
4,25,pretest,ali_rrt,9501,1,alexandersanchez.exemplars1,14046772
4,25,pretest,ali_r,45,1,alexandersanchez.exemplars1,14046772
4,26,pretest,mj1rt,3646,1,alexandersanchez.exemplars1,14046772
4,26,pretest,mj1,1,1,alexandersanchez.exemplars1,14046772
4,27,pretest,mj_rrt,3130,1,alexandersanchez.exemplars1,14046772
4,27,pretest,mj_r,46,1,alexandersanchez.exemplars1,14046772
4,28,pretest,mlk1rt,5168,1,alexandersanchez.exemplars1,14046772
4,28,pretest,mlk1,1,1,alexandersanchez.exemplars1,14046772
4,29,pretest,mlk_r,64,1,alexandersanchez.exemplars1,14046772
4,29,pretest,mlk_rrt,3042,1,alexandersanchez.exemplars1,14046772
4,30,pretest,bezos1rt,8026,1,alexandersanchez.exemplars1,14046772
4,30,pretest,bezos1,1,1,alexandersanchez.exemplars1,14046772
4,31,pretest,bezos_rrt,8604,1,alexandersanchez.exemplars1,14046772
4,31,pretest,bezos_r,-40,1,alexandersanchez.exemplars1,14046772
4,32,pretest,oswald1rt,4334,1,alexandersanchez.exemplars1,14046772
4,32,pretest,oswald1,1,1,alexandersanchez.exemplars1,14046772
4,33,pretest,oswald_rrt,2692,1,alexandersanchez.exemplars1,14046772
4,33,pretest,oswald_r,-60,1,alexandersanchez.exemplars1,14046772
4,34,pretest,woods1rt,4152,1,alexandersanchez.exemplars1,14046772
4,34,pretest,woods1,1,1,alexandersanchez.exemplars1,14046772
4,35,pretest,woods_r,7,1,alexandersanchez.exemplars1,14046772
4,35,pretest,woods_rrt,2198,1,alexandersanchez.exemplars1,14046772
4,36,pretest,baldwin1rt,3288,1,alexandersanchez.exemplars1,14046772
4,36,pretest,baldwin1,1,1,alexandersanchez.exemplars1,14046772
4,37,pretest,baldwin_rrt,2617,1,alexandersanchez.exemplars1,14046772
4,37,pretest,baldwin_r,60,1,alexandersanchez.exemplars1,14046772
4,38,pretest,nichols1rt,8435,1,alexandersanchez.exemplars1,14046772
4,38,pretest,nichols1,2,1,alexandersanchez.exemplars1,14046772
4,39,pretest,smith1rt,3408,1,alexandersanchez.exemplars1,14046772
4,39,pretest,smith1,1,1,alexandersanchez.exemplars1,14046772
4,40,pretest,smith_rrt,2776,1,alexandersanchez.exemplars1,14046772
4,40,pretest,smith_r,63,1,alexandersanchez.exemplars1,14046772
4,41,pretest,bryant1rt,3597,1,alexandersanchez.exemplars1,14046772
4,41,pretest,bryant1,1,1,alexandersanchez.exemplars1,14046772
4,42,pretest,bryant_rrt,2676,1,alexandersanchez.exemplars1,14046772
4,42,pretest,bryant_r,52,1,alexandersanchez.exemplars1,14046772
4,43,pretest,rock1rt,4024,1,alexandersanchez.exemplars1,14046772
4,43,pretest,rock1,1,1,alexandersanchez.exemplars1,14046772
4,44,pretest,rock_rrt,2539,1,alexandersanchez.exemplars1,14046772
4,44,pretest,rock_r,60,1,alexandersanchez.exemplars1,14046772
4,45,pretest,dillinger1rt,4356,1,alexandersanchez.exemplars1,14046772
4,45,pretest,dillinger1,1,1,alexandersanchez.exemplars1,14046772
4,46,pretest,dillingerrt,2565,1,alexandersanchez.exemplars1,14046772
4,46,pretest,dillinger,-62,1,alexandersanchez.exemplars1,14046772
4,47,pretest,jackson1rt,5848,1,alexandersanchez.exemplars1,14046772
4,47,pretest,jackson1,1,1,alexandersanchez.exemplars1,14046772
4,48,pretest,jackson_rrt,4050,1,alexandersanchez.exemplars1,14046772
4,48,pretest,jackson_r,0,1,alexandersanchez.exemplars1,14046772
4,49,pretest,manson1rt,2851,1,alexandersanchez.exemplars1,14046772
4,49,pretest,manson1,1,1,alexandersanchez.exemplars1,14046772
4,50,pretest,manson_rrt,4757,1,alexandersanchez.exemplars1,14046772
4,50,pretest,manson_r,-65,1,alexandersanchez.exemplars1,14046772
4,51,pretest,lewis1rt,3820,1,alexandersanchez.exemplars1,14046772
4,51,pretest,lewis1,1,1,alexandersanchez.exemplars1,14046772
4,52,pretest,lewis_rrt,2557,1,alexandersanchez.exemplars1,14046772
4,52,pretest,lewis_r,45,1,alexandersanchez.exemplars1,14046772
4,53,pretest,lauer1rt,3299,1,alexandersanchez.exemplars1,14046772
4,53,pretest,lauer1,1,1,alexandersanchez.exemplars1,14046772
4,54,pretest,lauer_rrt,3061,1,alexandersanchez.exemplars1,14046772
4,54,pretest,lauer_r,20,1,alexandersanchez.exemplars1,14046772
